workerid,rt,color,label,item,slide_number_in_experiment,response,condition,size,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
33,6484,black,a black avocado,avocado,7,0.23,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,4915,blue,a blue candle,candle,8,0.38,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,2627,blue,a blue cushion,cushion,9,0.56,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,2487,purple,a purple bracelet,bracelet,10,0.7,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,4574,blue,a book,book,11,0.8,unmodified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,2698,red,a stapler,stapler,12,0.64,unmodified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,2849,blue,a guitar,guitar,13,0.77,unmodified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,2405,blue,a blue ornament,ornament,14,0.74,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,3277,purple, purple yarn,yarn,15,0.88,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,3302,brown,a brown turtle,turtle,16,0.79,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,6240,white,a white phone,phone,17,0.28,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,2412,blue,a blue tack,tack,18,0.75,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,3854,white,a shoe,shoe,19,0.53,unmodified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,2985,brown,a jacket,jacket,20,0.2,unmodified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,2617,pink,a pink golf ball,golfball,21,0.68,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,5831,pink,a pink wedding cake,weddingcake,22,0.39,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,2809,pink,a pink teacup,teacup,23,0.69,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,3278,purple,a coat hanger,coathanger,24,0.06,unmodified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,2662,blue,a blue cap,cap,25,0.16,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,3230,yellow,a yellow napkin,napkin,26,0.84,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,3241,green,a green pepper,pepper,27,0.05,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,3122,blue,a binder,binder,28,0.27,unmodified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,2553,green,a chair,chair,29,0.05,unmodified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,3133,orange,an orange billiard ball,billiardball,30,0.76,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,3700,blue,a blue rug,rug,31,0.25,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,2761,brown,a belt,belt,32,0.83,unmodified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,2651,pink,a pink bucket,bucket,33,0.15,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,2784,red,a red toothbrush,toothbrush,34,0.24,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,3085,blue,a comb,comb,35,1,unmodified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,5918,purple,a purple bike,bike,36,0.42,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
33,4268,purple,a purple hair dryer,hairdryer,37,0.65,modified,big,English,1,Male,30,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39GHHAVOMFQ5RHHWVT5GNI13R0YJ4P,33,Submitted,Wed Mar 02 03:45:27 PST 2016,Tue Mar 01 10:58:04 PST 2016,Tue Mar 01 11:05:27 PST 2016,,,,,,[],{},7.306516666666667
34,12137,blue,a toothbrush,toothbrush,2,0.34,unmodified,big,English,1,Female,26,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39L1G8WVWQQDE4IO5QUR9DDBJJ313J,34,Submitted,Wed Mar 02 03:45:30 PST 2016,Tue Mar 01 10:55:35 PST 2016,Tue Mar 01 11:05:30 PST 2016,,,,,,[],{},9.197333333333333
34,4937,orange,a coat hanger,coathanger,3,0.62,unmodified,big,English,1,Female,26,,Yes,2,Windows,768,1366,Chrome,3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,38NEE7DWQJ0Z936PRCWX9HV57N80TG,Language study,A 5-minute study where you label objects.,language experiment study communication stanford fun cognitive science,$0.25,Tue Mar 01 10:54:02 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Thu Mar 31 11:54:02 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3G4VVJO6PYFJ5AB3LWSE3BGPO34KP2,39L1G8WVWQQDE4IO5QUR9DDBJJ313J,34,Submitted,Wed Mar 02 03:45:30 PST 2016,Tue Mar 01 10:55:35 PST 2016,Tue Mar 01 11:05:30 PST 2016,,,,,,[],{},9.197333333333333
