gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,alt3Name,alt3TargetStatus,alt3SpLocs,alt3LisLocs,alt3Basiclevel,alt3superdomain,alt4Name,alt4TargetStatus,alt4SpLocs,alt4LisLocs,alt4Basiclevel,alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,clickedSize,clickedColor,colorMentioned,sizeMentioned,metaColorMentioned,metaSizeMentioned,typeMentioned,automaticallyLabelledTrials,manuallyAddedTrials,oddOneMentions,otherFeatureMentioned,oneMentioned,theMentioned,fullSentence,noColorSizeMentioned
0422-5,1455303097594,5,colorSizeTrial,size22,small_black_turtle,target,4,4,NA,NA,big_black_turtle,distractor,2,3,NA,NA,big_black_turtle,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,click on the smallest turtle,,1455303094844,click on the smallest turtle,turtle,small,black,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0422-5,1455303110328,6,colorSizeTrial,size32,small_black_book,target,2,4,NA,NA,big_black_book,distractor,4,1,NA,NA,big_black_book,distractor,3,2,NA,NA,big_blue_book,distractor,1,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,click on the small black book,,1455303107636,click on the small black book,book,small,black,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0422-5,1455303138381,8,colorSizeTrial,size41,small_pink_hairdryer,target,5,2,NA,NA,big_purple_hairdryer,distractor,2,1,NA,NA,big_pink_hairdryer,distractor,3,5,NA,NA,big_purple_hairdryer,distractor,4,4,NA,NA,big_purple_hairdryer,distractor,1,3,NA,NA,1,1,0,click on the small pink hair dryer,,1455303135379,click on the small pink hair dryer,hairdryer,small,pink,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0422-5,1455303178915,10,colorSizeTrial,color33,small_blue_cushion,target,1,2,NA,NA,small_orange_cushion,distractor,4,1,NA,NA,small_orange_cushion,distractor,2,4,NA,NA,small_orange_cushion,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,click on the blue pillow,,1455303162136,click on the blue pillow,cushion,small,blue,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0422-5,1455303192361,11,colorSizeTrial,color43,small_green_avocado,target,2,4,NA,NA,small_black_avocado,distractor,3,2,NA,NA,small_black_avocado,distractor,1,5,NA,NA,big_black_avocado,distractor,4,3,NA,NA,small_black_avocado,distractor,5,1,NA,NA,1,1,0,click on the light green avocado,,1455303189544,click on the light green avocado,avocado,small,green,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0422-5,1455303258605,15,colorSizeTrial,size22,small_orange_cap,target,4,2,NA,NA,big_orange_cap,distractor,3,3,NA,NA,big_orange_cap,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,click on the small hat,,1455303245890,click on the small hat,cap,small,orange,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0422-5,1455303319484,20,colorSizeTrial,color21,big_pink_bucket,target,2,4,NA,NA,small_red_bucket,distractor,3,3,NA,NA,big_red_bucket,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,click on the pink pail,,1455303316354,click on the pink pail,bucket,big,pink,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0422-5,1455303341816,22,colorSizeTrial,size43,big_blue_candle,target,5,2,NA,NA,small_blue_candle,distractor,4,1,NA,NA,small_blue_candle,distractor,3,5,NA,NA,small_blue_candle,distractor,2,3,NA,NA,small_red_candle,distractor,1,4,NA,NA,1,1,0,click on the big blue candle,,1455303337526,click on the big blue candle,candle,big,blue,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0422-5,1455303361794,24,colorSizeTrial,color42,small_white_weddingcake,target,4,1,NA,NA,big_pink_weddingcake,distractor,2,4,NA,NA,big_pink_weddingcake,distractor,3,3,NA,NA,small_pink_weddingcake,distractor,5,5,NA,NA,small_pink_weddingcake,distractor,1,2,NA,NA,1,1,0,click on the white cake,,1455303359148,click on the white cake,weddingcake,small,white,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0422-5,1455303392029,26,colorSizeTrial,color41,small_yellow_balloon,target,4,2,NA,NA,big_pink_balloon,distractor,2,4,NA,NA,small_pink_balloon,distractor,5,3,NA,NA,big_pink_balloon,distractor,1,5,NA,NA,big_pink_balloon,distractor,3,1,NA,NA,1,1,0,gold baloon,,1455303390382,gold baloon,balloon,small,yellow,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0422-5,1455303399630,27,colorSizeTrial,color22,big_red_bike,target,3,4,NA,NA,big_purple_bike,distractor,4,3,NA,NA,big_purple_bike,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,red one,,1455303397834,red one,bike,big,red,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0422-5,1455303407790,28,colorSizeTrial,size31,small_purple_bracelet,target,4,1,NA,NA,big_green_bracelet,distractor,3,4,NA,NA,big_green_bracelet,distractor,2,3,NA,NA,big_purple_bracelet,distractor,1,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,small pink one,,1455303405706,small pink one,bracelet,small,purple,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0422-5,1455303417079,29,colorSizeTrial,size43,small_blue_ornament,target,1,4,NA,NA,big_purple_ornament,distractor,4,2,NA,NA,big_blue_ornament,distractor,2,1,NA,NA,big_blue_ornament,distractor,5,5,NA,NA,big_blue_ornament,distractor,3,3,NA,NA,1,1,0,small blue one,,1455303414107,small blue one,ornament,small,blue,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0422-5,1455303424902,30,colorSizeTrial,color22,small_pink_phone,target,2,2,NA,NA,small_white_phone,distractor,3,3,NA,NA,small_white_phone,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,pink one,,1455303423391,pink one,phone,small,pink,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0422-5,1455303438408,32,colorSizeTrial,color21,big_red_stapler,target,4,3,NA,NA,small_purple_stapler,distractor,2,4,NA,NA,big_purple_stapler,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,red one,,1455303436682,red one,stapler,big,red,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0422-5,1455303445457,33,colorSizeTrial,color43,big_blue_toothbrush,target,2,1,NA,NA,small_red_toothbrush,distractor,5,4,NA,NA,big_red_toothbrush,distractor,3,3,NA,NA,big_red_toothbrush,distractor,1,5,NA,NA,big_red_toothbrush,distractor,4,2,NA,NA,1,1,0,blue one,,1455303442690,blue one,toothbrush,big,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0422-5,1455303451838,34,colorSizeTrial,color42,big_black_comb,target,3,3,NA,NA,big_blue_comb,distractor,5,2,NA,NA,small_blue_comb,distractor,2,1,NA,NA,small_blue_comb,distractor,1,5,NA,NA,big_blue_comb,distractor,4,4,NA,NA,1,1,0,black one,,1455303450085,black one,comb,big,black,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0422-5,1455303458510,35,colorSizeTrial,color44,small_red_yarn,target,5,1,NA,NA,small_purple_yarn,distractor,3,5,NA,NA,small_purple_yarn,distractor,4,3,NA,NA,small_purple_yarn,distractor,1,2,NA,NA,small_purple_yarn,distractor,2,4,NA,NA,1,1,0,red one,,1455303456681,red one,yarn,small,red,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0422-5,1455303489191,39,colorSizeTrial,size21,big_blue_butterfly,target,4,4,NA,NA,small_blue_butterfly,distractor,2,2,NA,NA,small_purple_butterfly,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,big blue one,,1455303486962,big blue one,butterfly,big,blue,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0422-5,1455303496376,40,colorSizeTrial,color31,big_blue_tack,target,2,3,NA,NA,big_red_tack,distractor,3,2,NA,NA,small_red_tack,distractor,4,4,NA,NA,small_red_tack,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,blue one,,1455303494635,blue one,tack,big,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0422-5,1455303516454,41,colorSizeTrial,color33,small_green_guitar,target,4,4,NA,NA,small_blue_guitar,distractor,3,2,NA,NA,small_blue_guitar,distractor,1,3,NA,NA,small_blue_guitar,distractor,2,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,2,1,1,green one,you could even drop the one :),1455303500752___1455303514825,green one,guitar,small,green,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0422-5,1455303538741,44,colorSizeTrial,color44,small_purple_coathanger,target,4,5,NA,NA,small_orange_coathanger,distractor,5,2,NA,NA,small_orange_coathanger,distractor,3,1,NA,NA,small_orange_coathanger,distractor,2,4,NA,NA,small_orange_coathanger,distractor,1,3,NA,NA,1,1,0,purple,,1455303537201,purple,coathanger,small,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0422-5,1455303545397,45,colorSizeTrial,size31,small_pink_golfball,target,1,1,NA,NA,big_blue_golfball,distractor,4,4,NA,NA,big_blue_golfball,distractor,3,3,NA,NA,big_pink_golfball,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,small pink,,1455303543586,small pink,golfball,small,pink,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0422-5,1455303559365,47,colorSizeTrial,size44,small_blue_binder,target,3,4,NA,NA,big_blue_binder,distractor,4,2,NA,NA,big_blue_binder,distractor,1,1,NA,NA,big_blue_binder,distractor,2,5,NA,NA,big_blue_binder,distractor,5,3,NA,NA,1,1,0,small ,,1455303557723,small ,binder,small,blue,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0422-5,1455303566288,48,colorSizeTrial,size41,big_white_shoe,target,2,4,NA,NA,small_yellow_shoe,distractor,1,3,NA,NA,small_yellow_shoe,distractor,3,1,NA,NA,small_white_shoe,distractor,5,5,NA,NA,small_yellow_shoe,distractor,4,2,NA,NA,1,1,0,large white,,1455303564252,large white,shoe,big,white,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0422-5,1455303587585,51,colorSizeTrial,size33,big_yellow_napkin,target,1,1,NA,NA,small_yellow_napkin,distractor,2,3,NA,NA,small_yellow_napkin,distractor,4,2,NA,NA,small_yellow_napkin,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,large,,1455303585761,large,napkin,big,yellow,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0422-5,1455303594422,52,colorSizeTrial,size44,big_green_rock,target,4,2,NA,NA,small_green_rock,distractor,2,1,NA,NA,small_green_rock,distractor,3,4,NA,NA,small_green_rock,distractor,1,5,NA,NA,small_green_rock,distractor,5,3,NA,NA,1,1,0,large,,1455303592558,large,rock,big,green,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0422-5,1455303621381,55,colorSizeTrial,color32,small_brown_jacket,target,4,3,NA,NA,big_green_jacket,distractor,3,2,NA,NA,small_green_jacket,distractor,2,4,NA,NA,small_green_jacket,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,small brown ,,1455303619872,small brown ,jacket,small,brown,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0422-5,1455303651229,59,colorSizeTrial,color41,big_blue_rug,target,5,4,NA,NA,small_purple_rug,distractor,1,3,NA,NA,big_purple_rug,distractor,2,2,NA,NA,small_purple_rug,distractor,3,1,NA,NA,small_purple_rug,distractor,4,5,NA,NA,1,1,0,blue,,1455303649736,blue,rug,big,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0422-5,1455303658028,60,colorSizeTrial,size32,small_pink_framee,target,1,4,NA,NA,big_pink_framee,distractor,2,3,NA,NA,big_green_framee,distractor,3,2,NA,NA,big_pink_framee,distractor,4,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,small pink,,1455303656559,small pink,framee,small,pink,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0422-5,1455303671328,62,colorSizeTrial,size42,big_black_belt,target,4,2,NA,NA,small_brown_belt,distractor,1,4,NA,NA,small_black_belt,distractor,3,1,NA,NA,small_brown_belt,distractor,2,3,NA,NA,small_black_belt,distractor,5,5,NA,NA,1,1,0,large black,,1455303669229,large black,belt,big,black,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0422-5,1455303707481,66,colorSizeTrial,color32,big_purple_flower,target,2,4,NA,NA,big_red_flower,distractor,4,1,NA,NA,small_red_flower,distractor,3,2,NA,NA,big_red_flower,distractor,1,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,purple,,1455303705871,purple,flower,big,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0422-5,1455303741700,71,colorSizeTrial,size21,small_white_teacup,target,3,2,NA,NA,big_pink_teacup,distractor,2,4,NA,NA,big_white_teacup,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,small white,,1455303740035,small white,teacup,small,white,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0422-5,1455303749463,72,colorSizeTrial,size42,small_green_chair,target,1,1,NA,NA,big_green_chair,distractor,4,3,NA,NA,big_red_chair,distractor,3,4,NA,NA,big_green_chair,distractor,2,2,NA,NA,big_red_chair,distractor,5,5,NA,NA,1,1,0,small green,,1455303747597,small green,chair,small,green,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8837-a,1455303234495,3,colorSizeTrial,size33,big_blue_butterfly,target,2,4,NA,NA,small_blue_butterfly,distractor,3,1,NA,NA,small_blue_butterfly,distractor,1,2,NA,NA,small_blue_butterfly,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,the largest butterfly in the bunch ,,1455303228484,the largest butterfly in the bunch ,butterfly,big,blue,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
8837-a,1455303249690,4,colorSizeTrial,size43,big_purple_bracelet,target,4,3,NA,NA,small_purple_bracelet,distractor,3,5,NA,NA,small_purple_bracelet,distractor,5,2,NA,NA,small_purple_bracelet,distractor,1,1,NA,NA,small_green_bracelet,distractor,2,4,NA,NA,3,2,1,the largest purple bracelet___yes,biggest necklace,1455303244031___1455303246363___1455303249656,the largest purple bracelet,bracelet,big,purple,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
8837-a,1455303287525,8,colorSizeTrial,color33,small_red_tack,target,4,4,NA,NA,small_blue_tack,distractor,1,3,NA,NA,small_blue_tack,distractor,2,1,NA,NA,small_blue_tack,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,red thumbnail,,1455303283480,red thumbnail,tack,small,red,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9867-6,1455303331436,1,colorSizeTrial,size31,small_orange_cap,target,1,1,NA,NA,big_orange_cap,distractor,3,4,NA,NA,big_blue_cap,distractor,2,3,NA,NA,big_blue_cap,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,3,2,1,Gold Cap___Small,big or small?,1455303304123___1455303308942___1455303328416,Gold Cap,cap,small,orange,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9867-6,1455303352100,2,colorSizeTrial,size44,big_green_jacket,target,2,2,NA,NA,small_green_jacket,distractor,1,5,NA,NA,small_green_jacket,distractor,3,4,NA,NA,small_green_jacket,distractor,4,1,NA,NA,small_green_jacket,distractor,5,3,NA,NA,1,1,0,Large green sweater,,1455303350508,Large green sweater,jacket,big,green,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9867-6,1455303390420,3,colorSizeTrial,size41,big_green_pepper,target,1,1,NA,NA,small_green_pepper,distractor,5,4,NA,NA,small_red_pepper,distractor,3,3,NA,NA,small_red_pepper,distractor,2,2,NA,NA,small_red_pepper,distractor,4,5,NA,NA,1,1,0,Large green jalapeño ,,1455303379997,Large green jalapeño ,pepper,big,green,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9867-6,1455303484125,6,colorSizeTrial,color22,big_blue_golfball,target,2,3,NA,NA,big_pink_golfball,distractor,3,2,NA,NA,big_pink_golfball,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,Blue golf ball ,,1455303481912,Blue golf ball ,golfball,big,blue,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9867-6,1455303592889,8,colorSizeTrial,size22,big_purple_ornament,target,2,2,NA,NA,small_purple_ornament,distractor,4,3,NA,NA,small_purple_ornament,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,Large purple ornament ,,1455303588285,Large purple ornament ,ornament,big,purple,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9867-6,1455303635028,9,colorSizeTrial,color44,small_blue_candle,target,1,4,NA,NA,small_red_candle,distractor,4,2,NA,NA,small_red_candle,distractor,2,5,NA,NA,small_red_candle,distractor,3,3,NA,NA,small_red_candle,distractor,5,1,NA,NA,1,1,0,Purple candle ,,1455303617751,Purple candle ,candle,small,blue,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9867-6,1455303733862,11,colorSizeTrial,color43,small_yellow_napkin,target,4,1,NA,NA,big_orange_napkin,distractor,1,4,NA,NA,small_orange_napkin,distractor,2,5,NA,NA,small_orange_napkin,distractor,5,3,NA,NA,small_orange_napkin,distractor,3,2,NA,NA,1,1,0,Yellow napkin ,,1455303729423,Yellow napkin ,napkin,small,yellow,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9867-6,1455303843305,14,colorSizeTrial,color31,big_red_tack,target,1,1,NA,NA,big_blue_tack,distractor,3,4,NA,NA,small_blue_tack,distractor,2,3,NA,NA,small_blue_tack,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,Red pin,,1455303813349,Red pin,tack,big,red,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9867-6,1455304000482,19,colorSizeTrial,color42,big_red_stapler,target,5,2,NA,NA,big_purple_stapler,distractor,1,5,NA,NA,big_purple_stapler,distractor,2,4,NA,NA,small_purple_stapler,distractor,4,3,NA,NA,small_purple_stapler,distractor,3,1,NA,NA,1,1,0,Red Stapler ,,1455303989079,Red Stapler ,stapler,big,red,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9867-6,1455304071944,21,colorSizeTrial,size31,big_red_bucket,target,4,4,NA,NA,small_red_bucket,distractor,1,2,NA,NA,small_pink_bucket,distractor,3,1,NA,NA,small_pink_bucket,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,2,2,0,Red pale ___Large,,1455304050280___1455304068819,Red pale ,bucket,big,red,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9867-6,1455304101666,22,colorSizeTrial,size42,big_brown_turtle,target,3,3,NA,NA,small_black_turtle,distractor,2,1,NA,NA,small_brown_turtle,distractor,1,2,NA,NA,small_brown_turtle,distractor,4,4,NA,NA,small_black_turtle,distractor,5,5,NA,NA,1,1,0,Large turtle ,,1455304096693,Large turtle ,turtle,big,brown,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1625-9,1455303404482,2,colorSizeTrial,size33,big_green_guitar,target,4,3,NA,NA,small_green_guitar,distractor,3,2,NA,NA,small_green_guitar,distractor,2,4,NA,NA,small_green_guitar,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,guitar closest to viewer,,1455303397441,guitar closest to viewer,guitar,big,green,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1625-9,1455303419139,3,colorSizeTrial,color32,small_purple_flower,target,2,4,NA,NA,big_red_flower,distractor,3,2,NA,NA,small_red_flower,distractor,4,3,NA,NA,small_red_flower,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,violet/purple flower,,1455303416494,violet/purple flower,flower,small,purple,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1625-9,1455303467981,6,colorSizeTrial,size22,big_green_pepper,target,3,4,NA,NA,small_green_pepper,distractor,4,2,NA,NA,small_green_pepper,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,largest chili pepper,,1455303460752,largest chili pepper,pepper,big,green,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1625-9,1455303490960,7,colorSizeTrial,color31,big_purple_butterfly,target,2,3,NA,NA,big_blue_butterfly,distractor,3,1,NA,NA,small_blue_butterfly,distractor,1,4,NA,NA,small_blue_butterfly,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,violet/reddish butterfly,,1455303485735,violet/reddish butterfly,butterfly,big,purple,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1625-9,1455303545311,10,colorSizeTrial,color41,small_blue_ornament,target,5,2,NA,NA,big_purple_ornament,distractor,1,4,NA,NA,big_purple_ornament,distractor,2,1,NA,NA,big_purple_ornament,distractor,4,5,NA,NA,small_purple_ornament,distractor,3,3,NA,NA,1,1,0,blue Christmas tree bulb,,1455303541032,blue Christmas tree bulb,ornament,small,blue,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1625-9,1455303572991,11,colorSizeTrial,color43,big_pink_weddingcake,target,4,5,NA,NA,big_white_weddingcake,distractor,3,1,NA,NA,big_white_weddingcake,distractor,5,4,NA,NA,big_white_weddingcake,distractor,2,2,NA,NA,small_white_weddingcake,distractor,1,3,NA,NA,1,1,0,cake with the pinkish frosting,,1455303568807,cake with the pinkish frosting,weddingcake,big,pink,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1625-9,1455303601803,12,colorSizeTrial,color32,big_purple_bike,target,4,3,NA,NA,small_red_bike,distractor,1,1,NA,NA,big_red_bike,distractor,3,2,NA,NA,big_red_bike,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,lavender/light purple bike,,1455303597490,lavender/light purple bike,bike,big,purple,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1625-9,1455303626504,13,colorSizeTrial,color21,big_blue_tack,target,3,3,NA,NA,small_red_tack,distractor,4,2,NA,NA,big_red_tack,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,blue pushpin,,1455303608552,blue pushpin,tack,big,blue,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1625-9,1455303648081,14,colorSizeTrial,color33,small_red_chair,target,2,3,NA,NA,small_green_chair,distractor,4,2,NA,NA,small_green_chair,distractor,3,4,NA,NA,small_green_chair,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,red chair,,1455303632590,red chair,chair,small,red,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
