gameid	 time	 roundNum	 trialType	 condition	nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 basiclevelClickedObj	 superdomainClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt1Basiclevel	 alt1superdomain	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs	 alt2Basiclevel	 alt2superdomain	 alt3Name	 alt3TargetStatus	 alt3SpLocs	 alt3LisLocs	 alt3Basiclevel	 alt3superdomain	 alt4Name	 alt4TargetStatus	 alt4SpLocs	 alt4LisLocs	 alt4Basiclevel	 alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	 refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor
0189-3	1455316011225	61	subSuperTrial	basic22	dressShirt	target	4	4	shirt	clothing	gloves	distractor	2	3	NA	clothing	dress	distractor	3	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455316010005	shirt	False	False	False	dressShirt	NA	NA
0189-3	1455316016705	62	colorSizeTrial	color41	small_purple_rug	target	3	5	NA	NA	big_blue_rug	distractor	1	3	NA	NA	big_blue_rug	distractor	5	2	NA	NA	small_blue_rug	distractor	2	1	NA	NA	big_blue_rug	distractor	4	4	NA	NA	1	1	0	purple		1455316014670	purple	False	True	False	rug	small	purple
0189-3	1455316042038	63	subSuperTrial	basic12	minivan	target	2	2	car	vehicle	train	distractor	4	4	NA	vehicle	sedan	distractor	3	3	car	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	3	2	1	silver car___white	white or blue?	1455316022011___1455316034568___1455316040436	silver car	False	False	False	minivan	NA	NA
0189-3	1455316046616	64	colorSizeTrial	color22	small_red_pepper	target	4	2	NA	NA	small_green_pepper	distractor	2	3	NA	NA	small_green_pepper	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red		1455316045596	red	False	True	False	pepper	small	red
0189-3	1455316055526	65	subSuperTrial	basic12	hawaiiShirt	target	3	3	shirt	clothing	dress	distractor	2	2	NA	clothing	campShirt	distractor	4	4	shirt	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt with pattern		1455316053719	shirt with pattern	False	False	False	hawaiiShirt	NA	NA
0189-3	1455316060105	66	colorSizeTrial	color33	big_brown_jacket	target	4	3	NA	NA	big_green_jacket	distractor	2	4	NA	NA	big_green_jacket	distractor	1	1	NA	NA	big_green_jacket	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	brown		1455316058455	brown	False	True	False	jacket	big	brown
0189-3	1455316065457	67	colorSizeTrial	color32	small_blue_cap	target	4	3	NA	NA	big_orange_cap	distractor	3	4	NA	NA	small_orange_cap	distractor	1	1	NA	NA	small_orange_cap	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455316063324	blue	False	True	False	cap	small	blue
0189-3	1455316071268	68	subSuperTrial	basic12	swordFish	target	3	3	fish	animal	elephant	distractor	2	2	NA	animal	discusFish	distractor	4	4	fish	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	fish		1455316069477	fish	False	False	False	swordFish	NA	NA
0189-3	1455316080906	69	subSuperTrial	basic33	catfish	target	2	3	fish	animal	motorcycle	distractor	4	4	NA	vehicle	pottedPlant	distractor	3	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	the animal one		1455316078711	the animal one	False	False	False	catfish	NA	NA
0189-3	1455316086627	70	subSuperTrial	basic23	eagle	target	3	4	bird	animal	rabbit	distractor	2	3	NA	animal	cookies	distractor	4	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	eagle		1455316084677	eagle	False	False	True	eagle	NA	NA
0189-3	1455316092158	71	subSuperTrial	basic33	hummingBird	target	3	2	bird	animal	grasses	distractor	4	3	NA	plant	ambulance	distractor	2	4	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bird		1455316090120	bird	False	False	False	hummingBird	NA	NA
0189-3	1455316097967	72	colorSizeTrial	size22	small_blue_cushion	target	2	4	NA	NA	big_blue_cushion	distractor	3	2	NA	NA	big_blue_cushion	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smallest		1455316095466	smallest	False	False	False	cushion	small	blue
9173-f	1455315060537	1	colorSizeTrial	size43	big_orange_cushion	target	5	3	NA	NA	small_blue_cushion	distractor	4	1	NA	NA	small_orange_cushion	distractor	1	2	NA	NA	small_orange_cushion	distractor	2	5	NA	NA	small_orange_cushion	distractor	3	4	NA	NA	5	3	2	one of the organe pillows. maybe to the right of the blue pillow?___ohhhh didnt notice the size diff. big one___:)	i think the objects aren't in the same order for you and me___big or small pillow?	1455315008686___1455315020365___1455315035866___1455315052980___1455315060164	one of the organe pillows. maybe to the right of the blue pillow?	False	False	False	cushion	big	orange
9173-f	1455315071556	2	subSuperTrial	basic23	hummingBird	target	4	3	bird	animal	horse	distractor	3	4	NA	animal	bathrobe	distractor	2	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	hummingbird		1455315069492	hummingbird	False	False	False	hummingBird	NA	NA
9173-f	1455315079373	3	subSuperTrial	basic33	germanShepherd	target	4	2	dog	animal	gloves	distractor	2	3	NA	clothing	bookcase	distractor	3	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455315077159	dog	False	False	False	germanShepherd	NA	NA
9173-f	1455315091202	4	subSuperTrial	basic22	pug	target	2	3	dog	animal	horse	distractor	4	2	NA	animal	snake	distractor	3	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455315089357	dog	False	False	False	pug	NA	NA
9173-f	1455315099086	5	subSuperTrial	basic22	swordFish	target	4	2	fish	animal	rhino	distractor	3	3	NA	animal	snake	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	swordfish		1455315097463	swordfish	False	False	False	swordFish	NA	NA
9173-f	1455315106164	6	subSuperTrial	basic33	poloShirt	target	2	3	shirt	clothing	kitten	distractor	3	4	NA	animal	grasses	distractor	4	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455315104273	shirt	False	False	False	poloShirt	NA	NA
9173-f	1455315114451	7	colorSizeTrial	size21	small_red_bike	target	4	2	NA	NA	big_purple_bike	distractor	3	3	NA	NA	big_red_bike	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small red bike		1455315112809	small red bike	True	True	True	bike	small	red
9173-f	1455315121310	8	subSuperTrial	basic12	parrot	target	4	3	bird	animal	sparrow	distractor	3	2	bird	animal	squirrel	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	colorful bird		1455315119809	colorful bird	False	False	False	parrot	NA	NA
9173-f	1455315126731	9	subSuperTrial	basic33	hawaiiShirt	target	2	3	shirt	clothing	hamster	distractor	4	2	NA	animal	chips	distractor	3	4	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455315125196	shirt	False	False	False	hawaiiShirt	NA	NA
9173-f	1455315138720	10	colorSizeTrial	size42	small_red_candle	target	5	5	NA	NA	big_red_candle	distractor	1	4	NA	NA	big_blue_candle	distractor	2	2	NA	NA	big_blue_candle	distractor	3	3	NA	NA	big_red_candle	distractor	4	1	NA	NA	1	1	0	small pink candle		1455315135946	small pink candle	True	False	True	candle	small	red
9173-f	1455315146783	11	colorSizeTrial	size33	small_purple_butterfly	target	2	2	NA	NA	big_purple_butterfly	distractor	4	1	NA	NA	big_purple_butterfly	distractor	3	4	NA	NA	big_purple_butterfly	distractor	1	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small butterfly		1455315143946	small butterfly	True	False	True	butterfly	small	purple
9173-f	1455315153964	12	colorSizeTrial	size43	big_black_comb	target	2	5	NA	NA	small_black_comb	distractor	3	4	NA	NA	small_black_comb	distractor	4	3	NA	NA	small_blue_comb	distractor	5	2	NA	NA	small_black_comb	distractor	1	1	NA	NA	1	1	0	large comb		1455315151209	large comb	False	False	True	comb	big	black
9173-f	1455315159517	13	colorSizeTrial	color41	small_blue_toothbrush	target	2	4	NA	NA	big_red_toothbrush	distractor	4	5	NA	NA	big_red_toothbrush	distractor	3	1	NA	NA	small_red_toothbrush	distractor	1	2	NA	NA	big_red_toothbrush	distractor	5	3	NA	NA	1	1	0	blue		1455315157617	blue	False	True	False	toothbrush	small	blue
9173-f	1455315166193	14	colorSizeTrial	color44	small_green_rock	target	5	5	NA	NA	small_purple_rock	distractor	2	3	NA	NA	small_purple_rock	distractor	4	1	NA	NA	small_purple_rock	distractor	3	2	NA	NA	small_purple_rock	distractor	1	4	NA	NA	1	1	0	green		1455315165165	green	False	True	False	rock	small	green
9173-f	1455315173583	15	colorSizeTrial	size41	big_orange_coathanger	target	1	4	NA	NA	small_purple_coathanger	distractor	5	5	NA	NA	small_orange_coathanger	distractor	3	2	NA	NA	small_purple_coathanger	distractor	4	1	NA	NA	small_purple_coathanger	distractor	2	3	NA	NA	1	1	0	big orange		1455315171868	big orange	True	True	False	coathanger	big	orange
9173-f	1455315179343	16	colorSizeTrial	color31	big_blue_tack	target	3	4	NA	NA	small_red_tack	distractor	1	2	NA	NA	big_red_tack	distractor	4	3	NA	NA	small_red_tack	distractor	2	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455315177525	blue	False	True	False	tack	big	blue
9173-f	1455315187183	17	colorSizeTrial	size42	big_purple_rug	target	5	5	NA	NA	small_blue_rug	distractor	3	1	NA	NA	small_blue_rug	distractor	1	2	NA	NA	small_purple_rug	distractor	2	4	NA	NA	small_purple_rug	distractor	4	3	NA	NA	1	1	0	big		1455315185682	big	True	False	False	rug	big	purple
9173-f	1455315194063	18	subSuperTrial	basic12	sportsCar	target	3	3	car	vehicle	train	distractor	2	4	NA	vehicle	sedan	distractor	4	2	car	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	grey car		1455315191994	grey car	False	False	False	sportsCar	NA	NA
9173-f	1455315200253	19	subSuperTrial	basic23	clownFish	target	3	4	fish	animal	rosemary	distractor	2	2	NA	plant	iguana	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	nemo		1455315198059	nemo	False	False	False	clownFish	NA	NA
9173-f	1455315208074	20	subSuperTrial	basic12	grizzlyBear	target	4	4	bear	animal	elephant	distractor	2	2	NA	animal	koalaBear	distractor	3	3	bear	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	brown		1455315206011	brown	False	False	False	grizzlyBear	NA	NA
9173-f	1455315215254	21	colorSizeTrial	size32	small_black_belt	target	3	3	NA	NA	big_black_belt	distractor	1	1	NA	NA	big_brown_belt	distractor	2	2	NA	NA	big_black_belt	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small black		1455315212572	small black	True	True	False	belt	small	black
9173-f	1455315220573	22	subSuperTrial	basic22	pigeon	target	3	3	bird	animal	squirrel	distractor	4	2	NA	animal	pig	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pigeon		1455315218779	pigeon	False	False	True	pigeon	NA	NA
9173-f	1455315227422	23	subSuperTrial	basic33	bedsideTable	target	4	2	table	furniture	rabbit	distractor	2	3	NA	animal	popcorn	distractor	3	4	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	furniture		1455315225932	furniture	False	False	False	bedsideTable	NA	NA
9173-f	1455315234041	24	colorSizeTrial	size44	big_orange_billiardball	target	4	5	NA	NA	small_orange_billiardball	distractor	5	1	NA	NA	small_orange_billiardball	distractor	1	2	NA	NA	small_orange_billiardball	distractor	2	4	NA	NA	small_orange_billiardball	distractor	3	3	NA	NA	1	1	0	big		1455315231355	big	True	False	False	billiardball	big	orange
9173-f	1455315243451	25	subSuperTrial	basic12	coffeeTable	target	4	2	table	furniture	sideTable	distractor	3	3	table	furniture	wardrobe	distractor	2	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	coffee		1455315240289	coffee	False	False	False	coffeeTable	NA	NA
9173-f	1455315250184	26	colorSizeTrial	color42	big_black_avocado	target	1	1	NA	NA	big_green_avocado	distractor	5	5	NA	NA	small_green_avocado	distractor	2	4	NA	NA	big_green_avocado	distractor	4	2	NA	NA	small_green_avocado	distractor	3	3	NA	NA	1	1	0	black		1455315246760	black	False	True	False	avocado	big	black
9173-f	1455315262562	27	colorSizeTrial	size44	small_green_binder	target	5	1	NA	NA	big_green_binder	distractor	4	2	NA	NA	big_green_binder	distractor	1	5	NA	NA	big_green_binder	distractor	2	4	NA	NA	big_green_binder	distractor	3	3	NA	NA	1	1	0	small		1455315261666	small	True	False	False	binder	small	green
9173-f	1455315267711	28	colorSizeTrial	color21	small_white_weddingcake	target	4	2	NA	NA	big_pink_weddingcake	distractor	2	4	NA	NA	small_pink_weddingcake	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	white		1455315266106	white	False	True	False	weddingcake	small	white
9173-f	1455315273613	29	colorSizeTrial	color32	big_green_framee	target	1	4	NA	NA	big_pink_framee	distractor	3	1	NA	NA	small_pink_framee	distractor	2	3	NA	NA	big_pink_framee	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	green		1455315270856	green	False	True	False	framee	big	green
9173-f	1455315279354	30	subSuperTrial	basic22	dalmatian	target	4	4	dog	animal	lobster	distractor	2	3	NA	animal	bison	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dalmation		1455315277342	dalmation	False	False	False	dalmatian	NA	NA
9173-f	1455315285242	31	subSuperTrial	basic23	goldFish	target	4	3	fish	animal	socks	distractor	2	4	NA	clothing	lion	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	goldfish		1455315283291	goldfish	False	False	False	goldFish	NA	NA
9173-f	1455315290023	32	colorSizeTrial	size22	big_pink_balloon	target	4	4	NA	NA	small_pink_balloon	distractor	3	3	NA	NA	small_pink_balloon	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big		1455315287979	big	True	False	False	balloon	big	pink
9173-f	1455315294873	33	colorSizeTrial	color42	small_green_guitar	target	3	4	NA	NA	big_blue_guitar	distractor	2	2	NA	NA	big_blue_guitar	distractor	5	1	NA	NA	small_blue_guitar	distractor	1	5	NA	NA	small_blue_guitar	distractor	4	3	NA	NA	1	1	0	green		1455315293452	green	False	True	False	guitar	small	green
9173-f	1455315301584	34	subSuperTrial	basic22	tulip	target	4	4	flower	plant	grasses	distractor	3	3	NA	plant	ivy	distractor	2	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	tulip		1455315299579	tulip	False	False	True	tulip	NA	NA
9173-f	1455315308311	35	subSuperTrial	basic22	convertible	target	2	4	car	vehicle	motorcycle	distractor	4	3	NA	vehicle	train	distractor	3	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	grey car		1455315306496	grey car	False	False	False	convertible	NA	NA
9173-f	1455315315372	36	colorSizeTrial	size41	small_purple_ornament	target	4	5	NA	NA	big_blue_ornament	distractor	5	3	NA	NA	big_blue_ornament	distractor	2	4	NA	NA	big_purple_ornament	distractor	3	2	NA	NA	big_blue_ornament	distractor	1	1	NA	NA	1	1	0	small pink		1455315313168	small pink	True	False	False	ornament	small	purple
9173-f	1455315322543	37	subSuperTrial	basic23	minivan	target	4	4	car	vehicle	lion	distractor	3	2	NA	animal	firetruck	distractor	2	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	minivan		1455315320417	minivan	False	False	True	minivan	NA	NA
9173-f	1455315327161	38	subSuperTrial	basic22	daisy	target	2	2	flower	plant	pottedPlant	distractor	3	4	NA	plant	grasses	distractor	4	3	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	daisy		1455315325512	daisy	False	False	True	daisy	NA	NA
9173-f	1455315332142	39	subSuperTrial	basic23	suv	target	3	2	car	vehicle	socks	distractor	4	4	NA	clothing	ambulance	distractor	2	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	suv		1455315330886	suv	False	False	True	suv	NA	NA
9173-f	1455315337524	40	subSuperTrial	basic33	gummyBears	target	3	2	candy	snack	gloves	distractor	4	4	NA	clothing	lobster	distractor	2	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	gummies		1455315335668	gummies	False	False	False	gummyBears	NA	NA
9173-f	1455315342532	41	colorSizeTrial	size33	small_green_bracelet	target	4	1	NA	NA	big_green_bracelet	distractor	3	2	NA	NA	big_green_bracelet	distractor	2	3	NA	NA	big_green_bracelet	distractor	1	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small 		1455315340988	small 	True	False	False	bracelet	small	green
9173-f	1455315350865	42	subSuperTrial	basic22	mnMs	target	4	4	candy	snack	popcorn	distractor	2	3	NA	snack	cookies	distractor	3	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	m and m		1455315346733	m and m	False	False	False	mnMs	NA	NA
9173-f	1455315355798	43	subSuperTrial	basic33	diningTable	target	4	2	table	furniture	ivy	distractor	2	3	NA	plant	ambulance	distractor	3	4	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	table		1455315353949	table	False	False	False	diningTable	NA	NA
9173-f	1455315365079	44	subSuperTrial	basic23	catfish	target	4	4	fish	animal	cow	distractor	2	2	NA	animal	firetruck	distractor	3	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	catfish		1455315363091	catfish	False	False	True	catfish	NA	NA
9173-f	1455315372257	45	subSuperTrial	basic12	polarBear	target	3	2	bear	animal	iguana	distractor	4	3	NA	animal	koalaBear	distractor	2	4	bear	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	polar		1455315369997	polar	False	False	False	polarBear	NA	NA
9173-f	1455315378042	46	subSuperTrial	basic33	jellyBeans	target	2	4	candy	snack	hamster	distractor	4	3	NA	animal	motorcycle	distractor	3	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	candy		1455315376138	candy	False	False	False	jellyBeans	NA	NA
9173-f	1455315384251	47	subSuperTrial	basic33	sunflower	target	4	4	flower	plant	lamp	distractor	2	2	NA	furniture	chips	distractor	3	3	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	sunflower		1455315382511	sunflower	False	False	True	sunflower	NA	NA
9173-f	1455315390462	48	colorSizeTrial	size21	big_pink_teacup	target	4	2	NA	NA	small_pink_teacup	distractor	3	4	NA	NA	small_white_teacup	distractor	2	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big pink		1455315388232	big pink	True	True	False	teacup	big	pink
9173-f	1455315397502	49	colorSizeTrial	size31	big_green_chair	target	4	1	NA	NA	small_red_chair	distractor	1	4	NA	NA	small_red_chair	distractor	2	2	NA	NA	small_green_chair	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big green		1455315395342	big green	True	True	False	chair	big	green
9173-f	1455315405101	50	colorSizeTrial	color21	small_red_flower	target	4	3	NA	NA	small_purple_flower	distractor	2	2	NA	NA	big_purple_flower	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small red		1455315402811	small red	True	True	False	flower	small	red
9173-f	1455315409951	51	subSuperTrial	basic22	dressShirt	target	2	3	shirt	clothing	bathrobe	distractor	4	4	NA	clothing	dress	distractor	3	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455315408515	shirt	False	False	False	dressShirt	NA	NA
9173-f	1455315416731	52	colorSizeTrial	color43	big_pink_bucket	target	5	5	NA	NA	small_red_bucket	distractor	1	4	NA	NA	big_red_bucket	distractor	4	2	NA	NA	big_red_bucket	distractor	2	3	NA	NA	big_red_bucket	distractor	3	1	NA	NA	1	1	0	pink		1455315414967	pink	False	True	False	bucket	big	pink
9173-f	1455315422661	53	colorSizeTrial	color33	big_brown_turtle	target	3	2	NA	NA	big_black_turtle	distractor	2	4	NA	NA	big_black_turtle	distractor	4	1	NA	NA	big_black_turtle	distractor	1	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	brown		1455315420169	brown	False	True	False	turtle	big	brown
9173-f	1455315427812	54	colorSizeTrial	size22	big_yellow_shoe	target	2	3	NA	NA	small_yellow_shoe	distractor	3	4	NA	NA	small_yellow_shoe	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big		1455315425923	big	True	False	False	shoe	big	yellow
9173-f	1455315433973	55	subSuperTrial	basic12	blackBear	target	2	2	bear	animal	koalaBear	distractor	3	4	bear	animal	snake	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	black bear		1455315432138	black bear	False	False	False	blackBear	NA	NA
9173-f	1455315438483	56	colorSizeTrial	color31	small_brown_jacket	target	3	4	NA	NA	big_green_jacket	distractor	2	2	NA	NA	small_green_jacket	distractor	4	3	NA	NA	big_green_jacket	distractor	1	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	brown		1455315436983	brown	False	True	False	jacket	small	brown
9173-f	1455315446294	57	subSuperTrial	basic12	husky	target	3	2	dog	animal	greyhound	distractor	4	3	dog	animal	hamster	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	husky?		1455315444075	husky?	False	False	False	husky	NA	NA
9173-f	1455315451081	58	colorSizeTrial	color22	small_pink_golfball	target	3	2	NA	NA	small_blue_golfball	distractor	2	4	NA	NA	small_blue_golfball	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pink		1455315449498	pink	False	True	False	golfball	small	pink
9173-f	1455315457942	59	subSuperTrial	basic23	skittles	target	4	3	candy	snack	bookcase	distractor	3	4	NA	furniture	popcorn	distractor	2	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	skittles		1455315455249	skittles	False	False	True	skittles	NA	NA
9173-f	1455315464562	60	colorSizeTrial	size32	big_green_pepper	target	2	2	NA	NA	small_red_pepper	distractor	1	1	NA	NA	small_green_pepper	distractor	3	4	NA	NA	small_green_pepper	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	large green		1455315462717	large green	False	True	False	pepper	big	green
9173-f	1455315469900	61	colorSizeTrial	size31	small_red_yarn	target	3	4	NA	NA	big_purple_yarn	distractor	4	1	NA	NA	big_purple_yarn	distractor	2	3	NA	NA	big_red_yarn	distractor	1	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small red		1455315468046	small red	True	True	False	yarn	small	red
9173-f	1455315475782	62	subSuperTrial	basic12	picnicTable	target	4	2	table	furniture	lamp	distractor	2	3	NA	furniture	sideTable	distractor	3	4	table	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	picnic		1455315473654	picnic	False	False	False	picnicTable	NA	NA
9173-f	1455315480642	63	subSuperTrial	basic33	rose	target	2	4	flower	plant	ambulance	distractor	3	2	NA	vehicle	hamster	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	rose		1455315478438	rose	False	False	True	rose	NA	NA
9173-f	1455315485479	64	subSuperTrial	basic23	eagle	target	3	2	bird	animal	pig	distractor	2	4	NA	animal	motorcycle	distractor	4	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	eagle		1455315483562	eagle	False	False	True	eagle	NA	NA
9173-f	1455315491159	65	colorSizeTrial	color33	big_white_phone	target	4	1	NA	NA	big_pink_phone	distractor	3	4	NA	NA	big_pink_phone	distractor	1	3	NA	NA	big_pink_phone	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	white		1455315488796	white	False	True	False	phone	big	white
9173-f	1455315497192	66	colorSizeTrial	color22	big_yellow_napkin	target	4	3	NA	NA	big_orange_napkin	distractor	2	4	NA	NA	big_orange_napkin	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	yellow		1455315495613	yellow	False	True	False	napkin	big	yellow
9173-f	1455315502201	67	colorSizeTrial	color44	small_blue_cap	target	5	2	NA	NA	small_orange_cap	distractor	3	5	NA	NA	small_orange_cap	distractor	1	3	NA	NA	small_orange_cap	distractor	4	1	NA	NA	small_orange_cap	distractor	2	4	NA	NA	1	1	0	blue		1455315500892	blue	False	True	False	cap	small	blue
9173-f	1455315506761	68	colorSizeTrial	color32	big_red_stapler	target	3	1	NA	NA	big_purple_stapler	distractor	1	4	NA	NA	small_purple_stapler	distractor	2	3	NA	NA	big_purple_stapler	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red		1455315505202	red	False	True	False	stapler	big	red
